"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/07/2017","060990005","1","10.8","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/31/2017","060990005","1","39.3","ug/m3 LC","110","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/01/2017","060990005","5","13.4","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/07/2017","060990005","5","10.7","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/13/2017","060990005","5","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"03/05/2017","060990005","5","1","ug/m3 LC","4","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"03/08/2017","060990005","5","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"03/14/2017","060990005","5","17.6","ug/m3 LC","63","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"03/26/2017","060990005","5","3.6","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
