"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/10/2013","060990005","1","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/17/2013","060990005","1","48.5","ug/m3 LC","133","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/28/2013","060990005","1","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"02/09/2013","060990005","1","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"03/07/2013","060990005","1","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"03/20/2013","060990005","1","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"03/29/2013","060990005","1","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"04/10/2013","060990005","1","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"04/22/2013","060990005","1","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"05/04/2013","060990005","1","9.3","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"05/16/2013","060990005","1","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"05/29/2013","060990005","1","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"06/09/2013","060990005","1","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"06/21/2013","060990005","1","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"07/03/2013","060990005","1","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"07/15/2013","060990005","1","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"08/03/2013","060990005","1","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"08/08/2013","060990005","1","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"08/20/2013","060990005","1","9.2","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"09/01/2013","060990005","1","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"09/13/2013","060990005","1","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"09/25/2013","060990005","1","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"10/07/2013","060990005","1","11.4","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"10/19/2013","060990005","1","15.8","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"10/31/2013","060990005","1","18.2","ug/m3 LC","64","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"11/12/2013","060990005","1","24.2","ug/m3 LC","76","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"11/24/2013","060990005","1","39.7","ug/m3 LC","111","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"12/03/2013","060990005","1","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"12/18/2013","060990005","1","52.8","ug/m3 LC","144","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"12/30/2013","060990005","1","60.7","ug/m3 LC","154","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/01/2013","060990005","3","34.3","ug/m3 LC","98","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/02/2013","060990005","3","33.5","ug/m3 LC","96","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/04/2013","060990005","3","42.6","ug/m3 LC","118","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/06/2013","060990005","3","12.2","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/07/2013","060990005","3","18.3","ug/m3 LC","64","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/08/2013","060990005","3","26.3","ug/m3 LC","81","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/09/2013","060990005","3","28","ug/m3 LC","84","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/10/2013","060990005","3","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
"01/11/2013","060990005","3","13.5","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","33700","Modesto, CA","06","California","099","Stanislaus","37.64158322349","-120.994622224098"
