"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2012","060730001","1","0.019","ppm","18","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/02/2012","060730001","1","0.023","ppm","21","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/03/2012","060730001","1","0.019","ppm","18","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/04/2012","060730001","1","0.017","ppm","16","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/05/2012","060730001","1","0.023","ppm","21","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/06/2012","060730001","1","0.026","ppm","24","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/07/2012","060730001","1","0.04","ppm","37","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/08/2012","060730001","1","0.033","ppm","31","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/09/2012","060730001","1","0.033","ppm","31","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/10/2012","060730001","1","0.028","ppm","26","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/11/2012","060730001","1","0.018","ppm","17","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/12/2012","060730001","1","0.006","ppm","6","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/13/2012","060730001","1","0.026","ppm","24","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/14/2012","060730001","1","0.027","ppm","25","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/15/2012","060730001","1","0.037","ppm","34","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/16/2012","060730001","1","0.039","ppm","36","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/18/2012","060730001","1","0.026","ppm","24","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/19/2012","060730001","1","0.035","ppm","32","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/20/2012","060730001","1","0.04","ppm","37","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/21/2012","060730001","1","0.032","ppm","30","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/22/2012","060730001","1","0.036","ppm","33","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/23/2012","060730001","1","0.033","ppm","31","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/24/2012","060730001","1","0.021","ppm","19","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/25/2012","060730001","1","0.022","ppm","20","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
"01/26/2012","060730001","1","0.025","ppm","23","17","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.6312310008573","-117.059075"
