"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2012","060190008","1","93.4","ug/m3 LC","171","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/02/2012","060190008","1","57.5","ug/m3 LC","152","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/03/2012","060190008","1","46.8","ug/m3 LC","129","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/04/2012","060190008","1","50.9","ug/m3 LC","139","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/04/2012","060190008","1","64.1","ug/m3 LC","155","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/05/2012","060190008","1","75.7","ug/m3 LC","161","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/06/2012","060190008","1","58.1","ug/m3 LC","152","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/07/2012","060190008","1","42.6","ug/m3 LC","118","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/07/2012","060190008","1","36.8","ug/m3 LC","104","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/08/2012","060190008","1","52.7","ug/m3 LC","143","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/09/2012","060190008","1","42.9","ug/m3 LC","119","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/10/2012","060190008","1","34.7","ug/m3 LC","99","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/10/2012","060190008","1","41","ug/m3 LC","115","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
"01/11/2012","060190008","1","54.9","ug/m3 LC","149","1","100.0000","88101","PM2.5 - Local Conditions","23420","Fresno, CA","06","California","019","Fresno","36.7813328518401","-119.77318981409"
