"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2017","060190242","1","0.03","ppm","28","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/02/2017","060190242","1","0.021","ppm","19","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/03/2017","060190242","1","0.033","ppm","31","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/04/2017","060190242","1","0.028","ppm","26","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/05/2017","060190242","1","0.031","ppm","29","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/06/2017","060190242","1","0.019","ppm","18","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/07/2017","060190242","1","0.018","ppm","17","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/08/2017","060190242","1","0.022","ppm","20","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/09/2017","060190242","1","0.035","ppm","32","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/10/2017","060190242","1","0.03","ppm","28","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/11/2017","060190242","1","0.03","ppm","28","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/12/2017","060190242","1","0.033","ppm","31","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/13/2017","060190242","1","0.023","ppm","21","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/14/2017","060190242","1","0.018","ppm","17","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/15/2017","060190242","1","0.025","ppm","23","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/16/2017","060190242","1","0.022","ppm","20","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/17/2017","060190242","1","0.016","ppm","15","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/18/2017","060190242","1","0.035","ppm","32","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/19/2017","060190242","1","0.036","ppm","33","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/20/2017","060190242","1","0.037","ppm","34","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/21/2017","060190242","1","0.036","ppm","33","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/22/2017","060190242","1","0.034","ppm","31","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/23/2017","060190242","1","0.04","ppm","37","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/24/2017","060190242","1","0.034","ppm","31","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/25/2017","060190242","1","0.031","ppm","29","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/26/2017","060190242","1","0.024","ppm","22","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/27/2017","060190242","1","0.029","ppm","27","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/28/2017","060190242","1","0.029","ppm","27","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/29/2017","060190242","1","0.033","ppm","31","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/30/2017","060190242","1","0.03","ppm","28","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"01/31/2017","060190242","1","0.031","ppm","29","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"02/01/2017","060190242","1","0.032","ppm","30","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
"02/02/2017","060190242","1","0.029","ppm","27","17","100.0000","44201","Ozone","23420","Fresno, CA","06","California","019","Fresno","36.8413307637647","-119.875415266496"
