"Date","AQS_SITE_ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/04/2012","060793001","1","25","ppb","24","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/05/2012","060793001","1","13","ppb","12","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/06/2012","060793001","1","19","ppb","18","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/07/2012","060793001","1","18","ppb","17","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/08/2012","060793001","1","31","ppb","29","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/09/2012","060793001","1","35","ppb","33","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/10/2012","060793001","1","25","ppb","24","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/11/2012","060793001","1","30","ppb","28","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/12/2012","060793001","1","24","ppb","23","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/13/2012","060793001","1","36","ppb","34","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/14/2012","060793001","1","30","ppb","28","21","88.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/18/2012","060793001","1","26","ppb","25","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
"01/19/2012","060793001","1","20","ppb","19","23","96.0000","42602","Nitrogen dioxide (NO2)","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","06","California","079","San Luis Obispo","35.36631","-120.84271"
