"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2017","060690002","3","3.7","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/02/2017","060690002","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/03/2017","060690002","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/04/2017","060690002","3","1.1","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/05/2017","060690002","3","0.4","ug/m3 LC","2","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/06/2017","060690002","3","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/07/2017","060690002","3","0","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/08/2017","060690002","3","-1.3","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/09/2017","060690002","3","-0.2","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/10/2017","060690002","3","-0.3","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/11/2017","060690002","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/12/2017","060690002","3","0.2","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/13/2017","060690002","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/14/2017","060690002","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/15/2017","060690002","3","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/16/2017","060690002","3","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/17/2017","060690002","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/18/2017","060690002","3","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/19/2017","060690002","3","1.7","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/20/2017","060690002","3","0.8","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/21/2017","060690002","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/22/2017","060690002","3","-0.3","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/23/2017","060690002","3","-0.1","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/24/2017","060690002","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/25/2017","060690002","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/26/2017","060690002","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/27/2017","060690002","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/28/2017","060690002","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/29/2017","060690002","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/30/2017","060690002","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"01/31/2017","060690002","3","3.2","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/01/2017","060690002","3","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/02/2017","060690002","3","-0.7","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/03/2017","060690002","3","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/04/2017","060690002","3","1.2","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/05/2017","060690002","3","0.9","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/06/2017","060690002","3","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/07/2017","060690002","3","-0.7","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/08/2017","060690002","3","0.2","ug/m3 LC","1","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/09/2017","060690002","3","1.1","ug/m3 LC","5","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/10/2017","060690002","3","0.7","ug/m3 LC","3","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/11/2017","060690002","3","2.1","ug/m3 LC","9","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/12/2017","060690002","3","2.8","ug/m3 LC","12","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/13/2017","060690002","3","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/14/2017","060690002","3","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/15/2017","060690002","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/16/2017","060690002","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/17/2017","060690002","3","-0.1","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/18/2017","060690002","3","1","ug/m3 LC","4","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/19/2017","060690002","3","1.9","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/20/2017","060690002","3","-0.2","ug/m3 LC","0","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/21/2017","060690002","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/22/2017","060690002","3","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/23/2017","060690002","3","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/24/2017","060690002","3","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/25/2017","060690002","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/26/2017","060690002","3","2.6","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/27/2017","060690002","3","1.8","ug/m3 LC","8","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"02/28/2017","060690002","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"03/01/2017","060690002","3","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"03/02/2017","060690002","3","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"03/03/2017","060690002","3","3.6","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
"03/04/2017","060690002","3","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","41940","San Jose-Sunnyvale-Santa Clara, CA","06","California","069","San Benito","36.8440963154944","-121.362121171415"
